x, y
0.36814564007172335,0.1447714107183884
0.4797755835669678,0.29786351163281866
0.3832844692096198,0.35731892048939395
0.18312479542167304,0.05733185856797107
0.7772823760861025,0.8316950552689828
0.6803420656188938,0.9550014322172552
0.4103541243637566,0.2544509953073002
0.5448024764286993,0.8988095679225837
0.12998710754909204,0.09660615400021144
0.16703939877212293,0.16160133266366405
0.3400308824182108,0.34524170834952916
0.49755368830599933,0.28080463769301456
0.333132691179559,0.318500020724525
0.6923347110163792,0.9105152574131534
0.27004628575211476,0.061324432065413825
0.713914582305472,0.5786354520152948
0.26145813056947953,0.1398348100281266
0.3452685921298507,0.21375904333315476
0.3604346025480172,0.856926042572249
0.5769409983644654,0.4227408253425907
0.7545274829523334,0.5373796894932636
0.8606757374456828,0.7094501363989767
0.706988725466521,0.6924829560390975
0.8035690171644254,0.7277631973277575
0.09175762571168089,0.8675491861910124
0.6543122751839834,0.6157617057030684
0.20079112209348848,0.011341555743873633
0.23093017209397237,0.9500151655599881
0.3122934881682733,0.9056885697694507
0.2293045369757567,0.8802473713884238
0.49792391522174684,0.8730532108482212
0.13004675867692628,0.949751138323373
0.5776231346276904,0.5527704641118378
0.5432798596840385,0.4806111418563779
0.40063174311040495,0.17417924291611964
0.33737527261930833,0.9154760616481796
0.2143902484060093,0.8257310902806551
0.6008506662062008,0.6015828182988034
0.7979300014091251,0.8294558221737294
0.6948401679709582,0.9284435252414657
0.835394348498722,0.8496958673707076
0.4648038114440226,0.8929580968325935
0.91519806145479,0.9380035548271641
0.20172088796036014,0.1258353329393589
0.5256230517404008,0.8651285195034449
0.42308887001988704,0.33483960138967006
0.8173807977400489,0.9130228956647812
0.6868903034889294,0.8908060417824141
0.7261384999886172,0.8625820958730801
0.35115087508634024,0.2455084784960767
0.5012124385437478,0.8866553800534811
0.3979120050613315,0.8589838916553222
0.3556674204395641,0.30648760022486365
0.29009818075891713,0.9475656945052507
0.26437179389096066,0.11956628910700362
0.18314045297422443,0.06355297560308137
0.1701454598608274,0.9207270016929203
0.10580859162522649,0.8362822411722993
0.135024458745148,0.045030223745622155
0.4379233219926649,0.8264816223776837
0.343685536705832,0.7959078484469315
0.40372207031257146,0.8338807781769505
0.5543438002368983,0.42865044266806884
0.6472870014826001,0.5552355813357278
0.521846814986471,0.8782455991077247
0.8356129795951375,0.9232426935077571
0.702400526718593,0.9158184454483367
0.3091346766790938,0.7909991781585191
0.6274416152083161,0.4652627909978584
0.3427011708077329,0.8617368631857246
0.5464533978178985,0.4732637649939718
0.3917122407714312,0.20963045334464758
0.14351990836825146,0.9544746092911359
0.3657133024452388,0.7754844453427697
0.17741983801480898,0.9226813530365283
0.5574348999710353,0.9341192236561509
0.4677815162941722,0.8425965038746335
0.4893010607397229,0.3528014036905145
0.16616957731262583,0.8174114148836308
0.782379197563166,0.7555626830578767
0.2784025470692474,0.1445502340885837
0.6765877380515479,0.4769058972483734
0.33585371497268124,0.11128319492355421
0.7028320121482414,0.5834820015844912
0.9620916331528543,0.9108953126029685
0.8647513532303481,0.8104077957103395
0.9635956611574491,0.8710320103525571
0.8965286204970182,0.9564893434411154
0.6392848095277647,0.7778065494046708
0.5131577311759988,0.3863377043957086
0.646454427749058,0.6008148266568009
0.5365520833453666,0.37362361032856073
0.16851568610428613,0.0007122508834327412
0.47061494365702594,0.36857991221905206
0.9410370101111795,0.9133409850067751
0.46687398905795874,0.46209029448842576
0.5113300111217618,0.7835325631778688
0.46890795943633945,0.3690508360701962
0.22565016365660095,0.08657441657264997
0.18782429352128038,0.06454905992603321
0.8114748112427503,0.7880485172393075
0.737183965627412,0.5565637970423045
0.36601640665716173,0.7856288956646885
0.2245889241213358,0.049555098334942094
0.5038697249155166,0.8563380594197348
0.4618449384293284,0.962561046358115
0.24474645071655665,0.24430867899353237
0.5552241206092066,0.3958288630026561
0.42084324358951464,0.22722020277899524
0.2146648271572349,0.8568255879701553
0.4554177957126452,0.23792056493901947
0.8653140100740865,0.764301355478849
0.6167773900011154,0.5929351777771662
0.667690603566201,0.49765793808542313
0.5593713760715264,0.34618022034207685
0.5803840437926582,0.9349817567808684
